nome_hotel,cidade,tipo_quarto,numero_quarto,quantidade_pessoas,preco,dia,mes,ano,ocupado
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,31,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,31,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,8,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,31,8,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,9,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,9,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,10,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,31,10,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,11,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,11,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,1,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,2,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,3,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,4,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,5,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,6,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,7,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,8,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,9,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,10,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,11,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,12,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,13,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,14,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,15,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,16,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,17,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,18,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,19,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,20,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,21,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,22,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,23,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,24,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,25,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,26,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,27,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,28,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,29,12,2025,0
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,30,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,2,2,764.57,31,12,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,7,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,8,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,9,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,10,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,11,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,12,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,13,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,14,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,15,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,16,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,17,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,18,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,19,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,20,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,21,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,22,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,23,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,24,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,25,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,26,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,27,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,28,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,29,4,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,30,4,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,1,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,2,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,3,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,4,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,5,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,6,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,7,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,8,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,9,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,10,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,11,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,12,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,13,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,14,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,15,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,16,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,17,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,18,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,19,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,20,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,21,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,22,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,23,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,24,5,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,25,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,26,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,27,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,28,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,29,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,30,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,31,5,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,1,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,2,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,3,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,4,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,5,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,6,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,7,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,8,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,9,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,10,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,11,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,12,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,13,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,14,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,15,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,16,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,17,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,18,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,19,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,20,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,21,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,22,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,23,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,24,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,25,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,26,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,27,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,28,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,29,6,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,30,6,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,1,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,2,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,3,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,4,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,5,7,2025,0
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,6,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,7,7,2025,1
Hotel Ferreira Suites,Manaus,Standard,3,4,1894.93,8,7,2025,0
